,fips_str,ep_pov,ep_bipoc,ep_carless,ep_overcrowd
62886,42003523701,0.15136411332633787,0.14926547743966423,0.08305462653288741,0.016
62887,42003523702,0.18295498268564833,0.36071565986918047,0.2077662129703763,0.0
62888,42003523800,0.2347958297132928,0.24131190269331015,0.13768115942028986,0.004
62889,42003524000,0.302396348421453,0.17687333586915177,0.19950331125827814,0.005
62890,42003525100,0.08598887202832575,0.06676783004552352,0.04435483870967742,0.0
62891,42003525200,0.07641325536062378,0.04366471734892788,0.12121212121212122,0.0
62892,42003525300,0.08941605839416059,0.053832116788321165,0.009551098376313277,0.0
62893,42003526101,0.06651649662117398,0.07194911885517424,0.09577754891864057,0.0
62894,42003526102,0.08466913275791205,0.03945745992601726,0.02922077922077922,0.018000000000000002
62895,42003526201,0.043214973850812,0.05037159372419488,0.054212454212454214,0.008
62896,42003526202,0.05815726421258985,0.21781746896101067,0.06630434782608696,0.0
62897,42003526301,0.059129981766084916,0.04245897369106538,0.015832805573147563,0.0
62898,42003526302,0.04008819402685909,0.10042092603728202,0.055080721747388414,0.005
62899,42003550900,0.49031543995572774,0.6175982291090205,0.3991989319092123,0.009000000000000001
62900,42003551200,0.3827238335435057,0.5942622950819673,0.24668587896253602,0.019
62901,42003551300,0.1558836300477638,0.08727746417716023,0.09915014164305949,0.0
62902,42003551900,0.6078853046594982,0.546236559139785,0.6021650879566982,0.0
62903,42003552000,0.35313714602998336,0.6157690172126596,0.38052208835341367,0.0
62904,42003552100,0.5972523499638467,0.6080983369486623,0.625,0.0
62905,42003552200,0.28651685393258425,0.3561797752808989,0.05339805825242718,0.040999999999999995
